,Unnamed: 0,F12014,F22014,F32014,F42014,F52014,F62014,F72014,F82014,F92014,F102014,F112014,F122014,F132014,F12017,F22017,F32017,F42017,F52017,F62017,F72017,F82017,F92017,F12020,F22020,F32020,F42020,F12022,F22022,F32022,F42022
10,1e-07,0.020998809830552512,7.151416891973292,4.562873599004418e-05,5.2177749079178965e-06,0.0056001928881981924,6.111341373986486e-06,7.059244721712752e-06,8.581580662400393e-06,9.49047421499195e-06,-0.1114804830294515,0.010081170543134763,0.005598105073641391,0.005599164588711506,0.009117976278840104,6.715871526793402e-05,3.6728687051705995e-06,1.5308661588354623e-05,0.005599998065336518,0.00010078832705527842,7.3027569206128065e-06,8.023523266123903e-06,1.801222295087482e-06,0.009117976278840104,-1.3648191625147773e-07,0.0002577314762453275,2.1749792918874834e-05,0.006648287280295337,5.598519888366767e-06,6.0001699414950805e-06,8.66095984315813e-06
11,1.1e-07,0.0018158641446785297,17.615932109033114,5.395465433442567e-05,4.815628103636004e-06,0.005600660984628478,6.100444908533207e-06,7.038604519723652e-06,8.451869711876169e-06,9.44126606251024e-06,0.021180630765769853,0.007906775925716812,0.0055989773265686426,0.005600593962469237,0.005810919516886669,4.220561770561918e-05,4.259274924968392e-06,2.012347632571089e-05,0.005600000958594019,0.0003252287476971083,7.680000473058719e-06,8.026408377207866e-06,-4.612301564184854e-06,0.005810919516886669,1.259957228908676e-05,0.0001535081256748621,2.270068933669897e-05,0.006186625044745553,5.351030117378462e-06,6.000078213771225e-06,8.443053549229497e-06
12,1.2000000000000002e-07,0.012833724702997266,11.702782428438336,4.6475080268473005e-05,1.1966108821755415e-05,0.005599949776978241,6.082718786173573e-06,7.057957261200994e-06,8.51418783011742e-06,9.39880237479098e-06,-0.08009534741083706,0.00421721187465102,0.005600654675743402,0.005600508324695474,0.009414639101027359,0.00010468993453199611,4.173837682586125e-06,2.661154830013406e-05,0.005599997439194261,0.0004286193295863613,7.579045180497735e-06,8.020778837675948e-06,-2.1694625383486163e-06,0.009414639101027359,2.319621728160264e-06,0.0001831519593059321,2.009209608247537e-05,0.003626710762488533,5.4796066121689e-06,6.000142073330173e-06,8.320152641570587e-06
13,1.3e-07,0.03311845074554089,6.892988574846057,9.768494068309364e-05,6.5460459946855405e-06,0.005599058132082464,6.099246417182837e-06,7.098902772185546e-06,8.6499838723067e-06,9.49281763305126e-06,0.044405191660168014,-0.0033347042876558522,0.005600354141701978,0.00560009324495806,0.009869548437012383,1.791050077739544e-05,3.5610605751311e-06,2.3407692726777414e-05,0.005599997632882862,0.00015283421993283412,7.827723951292646e-06,8.026976441916712e-06,-4.511562496586403e-06,0.009869548437012383,1.6277009025260032e-06,0.0002309350093542572,1.9423807592174023e-05,0.0036993246236802233,4.651330696712144e-06,6.000202194084437e-06,8.420084717596637e-06
14,1.4e-07,0.0016597398399874337,10.365041786155894,0.00011785493606909516,5.171093744066768e-06,0.005600354127779,6.070796616071063e-06,7.124515795548629e-06,8.232542289006337e-06,9.509087625360567e-06,0.021008980179083012,0.010566643234938111,0.005597977895231688,0.005602162525496946,0.002468511782170334,8.681740183376283e-05,3.6692226345266488e-06,2.2913908748218774e-05,0.0055999975081012605,0.00022809794042988858,8.26500022776726e-06,8.022066314034874e-06,-8.707020191305574e-06,0.002468511782170334,4.2968578777688893e-07,0.00029210113867337244,2.0941287822049002e-05,0.015273861509016795,5.389734693247233e-06,6.000173372238728e-06,8.460000000633178e-06
15,1.5e-07,0.0031968250476905693,4.201271614012793,7.151358272127448e-05,5.935265831941993e-06,0.005601938864843694,6.109382538326007e-06,7.0414704109399375e-06,8.558808621265802e-06,9.394683440871367e-06,-0.04982751437359752,0.010592238299868585,0.005599707873702636,0.005602539522707256,0.005003149860396557,5.81521434501129e-05,4.058861089382141e-06,1.851528061989489e-05,0.0055999974093719,0.0002815029514646976,8.125014147706064e-06,8.00924820968805e-06,-3.671618996406151e-06,0.005003149860396557,-7.79685042192048e-06,0.000596606865348468,1.9376457745768863e-05,0.004323919508198748,5.312862468514329e-06,6.000079468350757e-06,8.420436555170068e-06
16,1.6e-07,0.007525111073542845,14.556219014285157,7.287629527979566e-05,5.3543619645054775e-06,0.00559943218440856,6.0866302402109755e-06,7.091644463505334e-06,8.499333747723725e-06,9.4566554748842e-06,0.0211634551019397,0.0020082385693516586,0.005598823620633046,0.0055997125612402745,0.00930237147023635,0.00010385437395965057,4.172081766737667e-06,1.4759764314433326e-05,0.005599999503367916,5.278635521767291e-05,8.065000004330237e-06,8.027339137807592e-06,3.65776820154133e-08,0.00930237147023635,1.6247487218379555e-05,9.938115782283285e-05,3.506235155143852e-05,0.009399592699193687,4.92428586736473e-06,6.000235356675309e-06,8.441896838896466e-06
17,1.7000000000000001e-07,0.003639548789999043,15.030059236953871,0.00010660387504101043,6.6384927627558395e-06,0.00559862087199884,6.0781602906118155e-06,7.023886726705455e-06,8.598865381955256e-06,9.386183605808496e-06,0.02080273296792017,0.010087485500076251,0.0055988133203197805,0.005598884468843151,0.001751513314660147,3.508501929744176e-05,4.032713112120577e-06,2.265346372070384e-05,0.0056000032834551605,0.0004899860535099838,7.820015514262158e-06,8.022401373771446e-06,6.901374156624843e-07,0.001751513314660147,9.516926446861743e-06,0.0001287179238870887,1.9181288541105534e-05,0.004165483016690247,7.416490345594966e-06,6.000314198535017e-06,8.453152691338975e-06
18,1.8e-07,0.01145017442613769,5.179901341516298,8.400563909928947e-05,5.862289495020128e-06,0.005600003140897449,6.0901689829506e-06,7.479671435608099e-06,8.538661490963497e-06,9.50887083213971e-06,0.0724595970694354,-0.007656405805040811,0.005599244027558325,0.005599041856395245,0.00556064485592907,8.727769860774446e-05,3.692407420757631e-06,2.1901067931406305e-05,0.005599997515673696,0.0003248558091479957,7.280016501323621e-06,8.022089370633461e-06,-1.4010375395571282e-06,0.00556064485592907,-1.91965834604458e-06,0.0005941746413725713,1.9337064919996917e-05,0.0052177074305352344,5.202171656196969e-06,6.000457980118831e-06,8.580054547472241e-06
19,1.9e-07,0.0014254359260526795,6.681236083924756,6.0995036509380874e-05,5.3299299812979724e-06,0.005600098534892955,6.060852288402239e-06,7.054749734484786e-06,8.362930722479835e-06,9.509152512271428e-06,-0.1417305937405969,-0.006811624040475131,0.005601377812071081,0.005600200044538674,0.0064373077684979334,4.021292008698746e-05,4.348648248558323e-06,9.515195729510148e-06,0.005599999103214963,0.000178231600611988,7.800001073226045e-06,8.022651653488351e-06,-2.8403458874565332e-06,0.0064373077684979334,1.0348484947553134e-05,0.0003249778094691357,1.9834734220934332e-05,0.00459406451479003,4.358941431463473e-06,6.000733700382555e-06,8.600002614419397e-06
20,2e-07,0.04653210971985634,3.716152640067749,5.403850168033861e-05,6.325584416047441e-06,0.005597878355337929,6.072007651956435e-06,7.0715778809551715e-06,8.481119026766207e-06,9.513948463281191e-06,0.054445621871459085,0.007357137041603586,0.005600621460113784,0.005599841243980564,0.0058045027491920274,6.1024232938516136e-05,3.604529451672978e-06,1.1747609084767065e-05,0.005599998661800296,0.0009572616702397911,7.937407446458682e-06,8.022735408048964e-06,-8.728580088414993e-06,0.0058045027491920274,5.0759573159721825e-06,0.0002836880283825793,1.927622256640572e-05,0.0055420695283865526,4.635589470354654e-06,6.0000403248484275e-06,8.321977294215947e-06
21,2.1e-07,0.003988707124612032,10.884888337822199,7.079536929282632e-05,4.698780204883241e-06,0.005600451329404497,6.048607343500186e-06,7.048131756946303e-06,8.523025364324962e-06,9.24598446041303e-06,0.013451125940831015,0.009353198868651498,0.005598490437420192,0.0055988162726988136,0.005309414978688066,7.414005466961122e-05,3.742001493641509e-06,3.109415841401183e-05,0.005599997149096925,0.0001525171146786978,7.380028449543521e-06,8.018166921835271e-06,3.147116043911292e-06,0.005309414978688066,-6.2835954986654e-06,9.617463385180121e-05,1.9129341949512738e-05,0.011160071820300032,8.533176998930721e-06,6.000310411407268e-06,8.286230064345433e-06
22,2.2e-07,0.0070469728679317225,6.638961411140001,0.00010647408275120992,4.915087205085592e-06,0.005598690867884642,6.063682841963712e-06,7.061128067339783e-06,8.290006910934951e-06,9.338307298323943e-06,-0.09893999732950172,0.014907997256452822,0.005600242524095922,0.005599087935307831,0.0026971755553895794,5.963158912168443e-05,3.7917952894421626e-06,2.3138497549794667e-05,0.005600030289293683,9.665297856618789e-05,7.720000707505081e-06,8.024773173849068e-06,-3.8623019637513156e-06,0.0026971755553895794,7.116244094220565e-06,0.00032893599752331247,2.2684538359321727e-05,0.002923194812984784,6.0854650079135795e-06,6.000006190499607e-06,9.005012224163379e-06
23,2.3e-07,0.006466090555567617,3.618825124135648,8.689112583309609e-05,4.618349829616383e-06,0.0056006447285909255,6.10589988615605e-06,7.037072800899959e-06,8.517380370165495e-06,9.476902161926822e-06,0.020138901353011978,0.002457642608264173,0.005602019573888268,0.005600482965057965,0.004025292778549939,4.033712016359782e-05,4.629647720162189e-06,2.145347512377596e-05,0.005600000931503851,0.000293761234770259,8.385000003899198e-06,8.0217611727951e-06,2.8357164160007603e-06,0.004025292778549939,-3.891825698214362e-06,0.0005172382306317901,2.2196098776607078e-05,0.004153381394866227,5.448331589475056e-06,6.000189158937956e-06,8.500211692137818e-06
24,2.4000000000000003e-07,0.0017445140619830263,24.76284610689536,2.4262691575106978e-05,6.9875789948745e-06,0.005600446409223665,6.105132662255394e-06,7.240162816360531e-06,8.571024509302958e-06,9.51904819815614e-06,0.020856521756157934,0.010585089975025741,0.005601098816263892,0.005599975944430002,0.0016172689321615654,5.508302635808982e-05,3.6895098218216266e-06,2.11100984749348e-05,0.005599997705992905,0.0007990234409257926,7.720006699189239e-06,8.022050440011138e-06,3.474670937243909e-06,0.0016172689321615654,-7.617990628772895e-07,0.00043649141803066093,1.9925998919228743e-05,0.003464245565080716,1.036419592062762e-05,6.000313657215276e-06,8.62002817203133e-06
25,2.5e-07,0.008486948657287496,4.208788186101493,9.509427656015696e-05,6.318815957962669e-06,0.005600173844261563,6.111473806177731e-06,7.086168134727315e-06,8.470090631193822e-06,9.499131897923209e-06,0.020202184916149127,-0.0058344616194603675,0.005600273807385777,0.005599848150031021,0.010290195763554331,5.6269573541030295e-05,3.99129461286995e-06,2.5260843271067746e-05,0.0056000037239494595,0.00036084845628034086,7.620001487046813e-06,8.025086626291498e-06,6.723228787113385e-07,0.010290195763554331,-9.475188418209556e-06,0.00020818934525516293,1.921065891972726e-05,0.004014272351476687,5.978682945632238e-06,6.000061343121899e-06,8.460000027698682e-06
26,2.6e-07,0.0007044347961226156,13.91289944101359,6.536073031249415e-05,5.8325554022474264e-06,0.0056006973348738795,6.108762987573629e-06,7.060419113044094e-06,8.393591411636639e-06,9.415485143933604e-06,-0.002962969665641743,-0.0008626776083685136,0.005599458239921122,0.005600133121296405,0.005319246973980125,2.8768221781788765e-05,4.381257345399257e-06,2.323455813734221e-05,0.005599999372860393,0.00023528004099414242,7.740000000448049e-06,8.022572979178056e-06,-1.0247763264916556e-06,0.005319246973980125,9.941974270421817e-06,0.00015628174526847365,2.2438475466310577e-05,0.0055055867788311496,4.985449426033645e-06,6.000144433248338e-06,8.482145126184456e-06
27,2.7e-07,0.000908857134469996,14.438992214519851,0.00011150491359158432,5.037104281371762e-06,0.005599344193039276,6.1032599016085294e-06,7.048123781369864e-06,8.590865740263128e-06,9.443319209160062e-06,0.04379686882880287,0.00549653256664836,0.005599181547686608,0.005599630094427173,0.01522149612127355,5.399494463232627e-05,4.803714769409202e-06,1.56225452072451e-05,0.005599998398780685,0.0003425177540817151,7.640000014853392e-06,8.02540995707038e-06,-4.194613865404235e-06,0.01522149612127355,-2.2621431264085916e-06,0.0004141027413371147,2.6023576630928653e-05,0.006716240799187197,6.335301405158829e-06,6.000130217350026e-06,8.400322268943162e-06
28,2.8e-07,0.0034024896358768692,10.888062109775603,3.764846791223801e-05,4.98236176699511e-06,0.005598951694385197,6.102884045007546e-06,7.123865490861419e-06,8.535428254216634e-06,9.509664311465429e-06,0.02043542976683277,0.010518839334855703,0.0056036587019012,0.005599817626035987,0.002207035228169755,5.322525900232656e-05,3.884871006603912e-06,1.2067437589205724e-05,0.005599998862742188,0.00012495278855233005,7.620009229204163e-06,8.027212199793501e-06,1.5844619369929024e-06,0.002207035228169755,5.776301342683301e-06,0.00013186174392032204,1.9254049528000732e-05,0.0036875009888496326,6.715249545007235e-06,6.000138319855053e-06,8.580137462207316e-06
29,2.9000000000000003e-07,0.002849837631514591,26.91409336905982,4.7553575296724305e-05,4.97365763384583e-06,0.00559970668952858,6.103246829189679e-06,7.036595732739461e-06,8.4198801535693e-06,9.392766537260725e-06,0.020653409999779,0.005872354979502771,0.005600679114391377,0.0055994812847134975,0.001066306107389126,6.699888635940716e-05,3.4966182446247446e-06,1.1509212573715798e-05,0.005600000215759252,0.000312294135099572,8.570000000027462e-06,8.013034702954084e-06,-5.518811032477825e-06,0.001066306107389126,2.7461608505890584e-07,0.0006316716104049668,1.994821976723357e-05,0.0034164461941801685,5.45533785687736e-06,6.000084144875266e-06,8.416606433378188e-06
30,3e-07,0.0011407287042251562,15.161826601275504,8.469696105006229e-05,5.8128087000034325e-06,0.0056008501615382325,6.0743065127523596e-06,7.059191297528953e-06,8.307462166946464e-06,9.519357921960231e-06,0.020816930649658515,0.010561635293846856,0.0055992429937301936,0.00559971202841558,0.0017758862317804297,5.8138666289192125e-05,3.309596255405761e-06,2.6756617255895498e-05,0.005599997308341309,0.0002337900007086566,7.580636794529222e-06,8.025518571120727e-06,-7.432301913862284e-06,0.0017758862317804297,1.0439499356206261e-05,0.0002284776188265167,2.0350880236641257e-05,0.005339241621524669,6.349960525907695e-06,6.000015625216095e-06,8.520292183055172e-06
31,3.1e-07,0.0021683484897867763,19.182564549306928,4.803851279385376e-05,4.67315736165559e-06,0.0056000657101334455,6.064045965777423e-06,7.079948854742893e-06,8.468583313102567e-06,9.509623432115709e-06,0.020373778867269172,0.010427290307895546,0.005599863839292453,0.005599220999532068,0.005323965097535795,8.985785951089361e-05,4.801107765238868e-06,1.1298694807189147e-05,0.005599997318313882,0.00019409579572901198,7.846382586198396e-06,8.019690390398959e-06,-1.7738450172999456e-06,0.005323965097535795,3.7747886087510506e-06,0.0005125981868155185,2.087762282280363e-05,0.0040653505843128825,5.145365124670082e-06,6.00006098140973e-06,8.320006988575471e-06
32,3.2e-07,0.002342700928571748,4.124840994474461,5.950984482472617e-05,4.3881242080063105e-06,0.005601056938622065,6.11068278963596e-06,7.115893003014151e-06,8.28491926017087e-06,9.43837417315364e-06,0.020509967069411293,0.01650591016346685,0.005599031332571319,0.005599904936820584,0.010064366849685516,0.00011836141341088834,4.772842582473678e-06,2.023211057165665e-05,0.005599997849411047,0.00012380389881835234,7.5600003515609625e-06,8.022895224242305e-06,3.260428803841933e-08,0.010064366849685516,8.074742721415897e-07,0.000345715590699668,1.920464609104707e-05,0.0029969934680796465,5.317246369356319e-06,6.000309667916035e-06,8.480082198299528e-06
33,3.3e-07,0.002609605926942107,2.6435647817701184,9.200211941755812e-05,4.6584512063116655e-06,0.005600234264623124,6.1032627089886665e-06,7.071665397732803e-06,8.508659587906022e-06,9.24024375306355e-06,0.0437836825474179,0.010342219927558155,0.005602598833472394,0.005599462854750102,0.000900216179639995,4.6238760165939506e-05,4.000358848922895e-06,1.053430397586181e-05,0.005599997395136056,0.00023025607309896652,7.720000003105286e-06,8.018663365377923e-06,-4.448314417463553e-07,0.000900216179639995,7.805199742257155e-06,0.00016488120498308665,2.1620784505686612e-05,0.0040390613244236945,4.784252621455684e-06,6.000234119539456e-06,8.463392016363144e-06
34,3.4000000000000003e-07,0.0016181385986381571,14.52307425480359,5.239056890449704e-05,5.075730906181754e-06,0.005600148938852953,6.097063374361236e-06,7.048522539316343e-06,8.454755211704663e-06,9.417825658219928e-06,0.020304648607314263,0.012702148739604511,0.005600707067352663,0.005599660376276444,0.003559258489594112,5.7769938574955124e-05,4.2158753851177136e-06,2.591854746807052e-05,0.0055999974739249095,0.00028742674092354975,7.400008993295844e-06,8.018296265389927e-06,-7.873129917271554e-06,0.003559258489594112,1.2280841074605869e-05,0.0004336560280314182,1.9240820798221666e-05,0.0072345956736171915,5.775581094152162e-06,6.000052577894606e-06,8.500069425373841e-06
35,3.5e-07,0.002894456992939597,19.960092916871318,7.879543419779143e-05,9.272893270101564e-06,0.005599900080813949,6.0908200696153144e-06,7.073126027092291e-06,8.528752511909063e-06,9.464180183838532e-06,0.011793173797848087,-0.007483823467536793,0.005599212455145856,0.0056006871577272185,0.0007679269577267148,6.518243006651509e-05,3.610410031758391e-06,1.4577059245861797e-05,0.005599999061712476,0.0004214456332839864,7.640364746398274e-06,8.02270915032595e-06,1.7238129680435122e-07,0.0007679269577267148,-1.4424433900727673e-06,0.00022990547180864502,4.408283679019083e-05,0.00994011382204705,5.13888161550558e-06,6.000098771521308e-06,8.380005946117259e-06
36,3.6e-07,0.004200484932940961,21.76411080536448,9.300052743605216e-05,4.701391922679577e-06,0.00559988478788171,6.099863702818581e-06,7.096047826036472e-06,8.538325648325595e-06,9.508604583684952e-06,0.02037982254785716,0.002234598739458342,0.005602402243055273,0.005599667453300633,0.006858692155663815,8.83427956638608e-05,3.811951049755813e-06,1.718812440518014e-05,0.005600000594525612,0.0003163776142951627,7.68000003557161e-06,8.034634900417584e-06,-4.952320773795946e-06,0.006858692155663815,7.030890248618353e-06,0.0004898584983659623,2.573565946130401e-05,0.005001692365526088,9.247835016892463e-06,6.000322404968089e-06,8.540016920063955e-06
37,3.7e-07,0.0020945262424640915,2.1912446519976854,0.0001073077195003721,6.046102983714623e-06,0.00560031644105827,6.0742488654403054e-06,7.015360939303074e-06,8.388853196212463e-06,9.3750631484952e-06,0.04343418197150648,0.010584869027690158,0.0055997491362537715,0.005603810165295857,0.005404348276819132,6.320368364543231e-05,3.729711124314996e-06,2.476781410334489e-05,0.0056000032627116295,0.00039539965911872526,7.660007149439463e-06,8.02670519527535e-06,3.06587017297411e-06,0.005404348276819132,3.5563566126569284e-06,0.00023257905998375417,1.9514901616808228e-05,0.0021044575432501837,7.958500074074778e-06,6.000405716814123e-06,8.360217494027243e-06
38,3.8e-07,0.0035129123082147918,10.06431452309184,0.0001002370358461833,6.719287640251664e-06,0.005599439146916102,6.110615598306778e-06,7.04296157150996e-06,8.356407711315673e-06,9.29280585411875e-06,0.03447489793865021,0.010543717835240551,0.005600032885315028,0.005600076786842773,0.006710754224866354,4.680606779608265e-05,3.403894165690136e-06,2.139077604223973e-05,0.0056000025434611534,0.0004396208589321482,7.640024177016664e-06,8.01133507031292e-06,3.382108197087864e-06,0.006710754224866354,6.864186611808018e-06,0.00034766431953685625,4.214389060591386e-05,0.005077366808733623,5.8196424344038e-06,6.000147709514716e-06,8.882170870399582e-06
39,3.9e-07,0.005676691221943128,11.830465041194067,5.5845949940652525e-05,6.250396528563174e-06,0.0056006973120349465,6.084570112317835e-06,7.08969556580532e-06,8.563009261210718e-06,9.438920532470249e-06,-0.170157353123932,-0.00042507186591979215,0.0055998218175443044,0.005599901618838936,0.002417395728411321,5.0306599915653635e-05,3.871200990380678e-06,1.33600621233108e-05,0.005600004350449944,0.00028642425852293653,7.840000004249091e-06,8.026267132958065e-06,-1.539774638850513e-06,0.002417395728411321,1.0421781836851197e-05,0.0002089999533394713,1.953759387915744e-05,0.002848154957051217,5.436297034417622e-06,6.000197663499499e-06,8.52459672175643e-06
40,4e-07,0.006978711593589597,4.7049842130061075,8.779658513322253e-05,5.277373378341761e-06,0.005599344185772133,6.0955064328406175e-06,7.095834926881603e-06,8.571663532570722e-06,9.488972576108604e-06,0.020409685676459306,0.007362900002888585,0.005600870599006414,0.0055990846015368835,0.0030570221693558327,5.963212448193128e-05,4.008954050898368e-06,2.1727838890946716e-05,0.005599997939660693,0.00032059463076088363,8.060027718426757e-06,8.02350476451462e-06,1.5803889077164423e-06,0.0030570221693558327,6.997679009131935e-07,0.00035825839821574133,2.2133566510279303e-05,0.00881764470134678,4.6160564979426424e-06,6.000109221704263e-06,8.440009590245917e-06
41,4.1e-07,0.012291649531886405,20.096498475402242,7.691378796034137e-05,5.16801364824329e-06,0.0055997236617177145,6.113911178479998e-06,7.076488394693401e-06,8.401713554649568e-06,9.371318351538248e-06,0.020651387197715403,0.012128299435053518,0.005600624450948552,0.005600085404323339,0.0017374327205876153,9.855202762958879e-05,3.8096227391376157e-06,1.3747037059588714e-05,0.005600003802087817,0.00051264735212869,7.5200003392606164e-06,8.022762838704743e-06,-8.172620925036608e-07,0.0017374327205876153,8.396854080309822e-08,0.00040611859830724486,2.401497038933479e-05,0.005497988982633777,5.707517773447669e-06,6.000014834347908e-06,8.893633216615406e-06
